,pc_brand,pc_model,elt_condition,elt_warranty,desktop_screen_size,pc_cpu,pc_ram,pc_vga,pc_drive_capacity,elt_origin,classify,price (VND),pc_cpu_label
3632,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Nước khác,laptop,1800000.0,Intel
3633,Acer,Aspire,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,laptop,6500000.0,Intel
3634,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i3,4 GB,Onboard,512 GB,Việt Nam,laptop,5700000.0,Intel
3635,MSI,GF Series,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,512 GB,Việt Nam,laptop,10500000.0,Intel
3636,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,3800000.0,Intel
3637,Dell,Precision,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Nước khác,laptop,11500000.0,Intel
3638,HP,ProBook,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Việt Nam,laptop,5500000.0,Intel
3639,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Nước khác,laptop,3800000.0,Intel
3640,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Nước khác,laptop,20999999.0,Intel
3641,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Nước khác,laptop,10990000.0,Intel
3642,Dell,Precision,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,256 GB,Mỹ,laptop,6900000.0,Intel
3643,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Nước khác,laptop,24600000.0,Intel
3644,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Nước khác,laptop,9990000.0,Intel
3645,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core 2 Duo,4 GB,Onboard,320 GB,Nước khác,laptop,1000000.0,Intel
3646,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,3600000.0,Intel
3647,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,laptop,6900000.0,Intel
3648,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,32 GB,AMD,1 TB,Mỹ,laptop,14500000.0,Intel
3649,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Nhật Bản,laptop,1750000.0,Intel
3650,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,7590000.0,Intel
3651,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),>12 tháng,15 - 16.9 inch,Ryzen 9,16 GB,NVIDIA,512 GB,Nước khác,laptop,22999999.0,AMD
3652,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,laptop,4500000.0,Intel
3653,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,250 GB,Mỹ,laptop,4600000.0,Intel
3654,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Nước khác,laptop,2200000.0,Intel
3655,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Mỹ,laptop,9000000.0,Intel
3656,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,laptop,3800000.0,Intel
3657,Asus,X Series,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i3,8 GB,Onboard,128 GB,Việt Nam,laptop,2200000.0,Intel
3658,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core 2 Duo,4 GB,Onboard,128 GB,Mỹ,laptop,800000.0,Intel
3659,HP,Pavilion,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core 2 Duo,4 GB,Onboard,256 GB,Mỹ,laptop,750000.0,Intel
3660,Microsoft,Surface Pro 7,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Mỹ,laptop,17500000.0,Intel
3661,Apple,MacBook Pro M1 Touch Bar,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Apple M1,16 GB,Onboard,1 TB,Nước khác,laptop,26800000.0,Apple
3662,HP,Pavilion,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,1390000.0,Intel
3663,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,5650000.0,Intel
3664,Microsoft,Surface Book 2,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Trung Quốc,laptop,12000000.0,Intel
3665,Acer,Swift,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,256 GB,Nước khác,laptop,6000000.0,Intel
3666,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,AMD,256 GB,Nước khác,laptop,8600000.0,Intel
3667,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,5800000.0,Intel
3668,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,256 GB,Mỹ,laptop,6000000.0,Intel
3669,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Nước khác,laptop,2400000.0,Intel
3670,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Apple M1,8 GB,Onboard,256 GB,Việt Nam,laptop,15500000.0,Apple
3671,Apple,MacBook,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,laptop,9500000.0,Intel
3672,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Việt Nam,laptop,3500000.0,Intel
3673,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,250 GB,Nước khác,laptop,2500000.0,Intel
3674,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Còn bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,laptop,3690000.0,Intel
3675,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,5390000.0,Intel
3676,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,320 GB,Mỹ,laptop,580000.0,Intel
3677,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,6 GB,Onboard,250 GB,Nước khác,laptop,1699000.0,Intel
3678,Dell,Vostro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Trung Quốc,laptop,1000000.0,Intel
3679,Lenovo,IdeaPad,Đã sử dụng (qua sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,250 GB,Đài Loan,laptop,4300000.0,Intel
3680,Sony,Vaio Series,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,250 GB,Nhật Bản,laptop,3900000.0,Intel
3681,Acer,Aspire,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Ryzen 5,8 GB,NVIDIA,256 GB,Việt Nam,laptop,8500000.0,AMD
3682,Acer,Aspire,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Celeron,2 GB,Onboard,500 GB,Nhật Bản,laptop,2000000.0,Intel
3683,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Atom,16 GB,Onboard,512 GB,Nước khác,laptop,6789100.0,Intel
3684,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Mỹ,laptop,4500000.0,Intel
3685,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,16 GB,NVIDIA,256 GB,Nước khác,laptop,9000000.0,Intel
3686,Lenovo,ThinkPad,Mới,1 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Mỹ,laptop,5500000.0,Intel
3687,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,512 GB,Việt Nam,laptop,7500000.0,Intel
3688,Dell,XPS,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,1 TB,Mỹ,laptop,24000000.0,Intel
3689,Dell,Precision,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Xeon,32 GB,NVIDIA,512 GB,Mỹ,laptop,17000000.0,Intel
3690,Acer,Nitro 5,Mới,Còn bảo hành,15 - 16.9 inch,Ryzen 5,8 GB,NVIDIA,512 GB,Việt Nam,laptop,11500000.0,AMD
3691,HP,ProBook,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Nhật Bản,laptop,4900000.0,Intel
3692,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,laptop,7500000.0,Intel
3693,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,laptop,4790000.0,Intel
3694,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Nước khác,laptop,2600000.0,Intel
3695,HP,OMEN,Mới,Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,7500000.0,Intel
3696,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,laptop,2950000.0,Intel
3697,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,11200000.0,Intel
3698,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,laptop,7300000.0,Intel
3699,Dell,XPS,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Nhật Bản,laptop,5900000.0,Intel
3700,Dell,XPS,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Mỹ,laptop,10900000.0,Intel
3701,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,512 GB,Mỹ,laptop,7900000.0,Intel
3702,HP,Pavilion,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,laptop,6900000.0,Intel
3703,Asus,Zenbook Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,500 GB,Nước khác,laptop,17990000.0,Intel
3704,MSI,GF Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,512 GB,Việt Nam,laptop,14700000.0,Intel
3705,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i7,32 GB,AMD,512 GB,Nước khác,laptop,16700000.0,Intel
3706,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,4790000.0,Intel
3707,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,10500000.0,Intel
3708,MSI,GF Series,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,500 GB,Nước khác,laptop,10800000.0,Intel
3709,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Việt Nam,laptop,5800000.0,Intel
3710,Asus,K Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,AMD,128 GB,Nước khác,laptop,2600000.0,Intel
3711,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,5490000.0,Intel
3712,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Còn bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,4290000.0,Intel
3713,HP,ProBook,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Mỹ,laptop,2500000.0,Intel
3714,Microsoft,Surface Pro 7,Đã sử dụng (chưa sửa chữa),4-6 tháng,11 - 12.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Nước khác,laptop,15200000.0,Intel
3715,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,AMD,512 GB,Mỹ,laptop,15000000.0,Intel
3716,Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Ryzen 7,16 GB,NVIDIA,1 TB,Nước khác,laptop,13800000.0,AMD
3717,Asus,X Series,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,6900000.0,Intel
3718,Acer,Aspire,Đã sử dụng (qua sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,6 GB,NVIDIA,256 GB,Nước khác,laptop,800000.0,Intel
3719,Asus,TUF Gaming,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Ryzen 7,16 GB,NVIDIA,512 GB,Nước khác,laptop,12000000.0,AMD
3720,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,8700000.0,Intel
3721,Dell,Alienware,Mới,1 tháng,17 - 18.9 inch,Ryzen 7,16 GB,NVIDIA,512 GB,Mỹ,laptop,29700000.0,AMD
3722,Asus,X Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,< 128 GB,Nước khác,laptop,1600000.0,Intel
3723,Asus,A series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Celeron,4 GB,Onboard,250 GB,Nước khác,laptop,1000000.0,Intel
3724,Microsoft,Surface Pro 8,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Mỹ,laptop,19300000.0,Intel
3725,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Mỹ,laptop,15400000.0,Intel
3726,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,256 GB,Nước khác,laptop,4500000.0,Intel
3727,Dell,Vostro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,8 GB,Onboard,< 128 GB,Nước khác,laptop,2500000.0,Intel
3728,Microsoft,Surface Pro 4,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Mỹ,laptop,4000000.0,Intel
3729,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Mỹ,laptop,7300000.0,Intel
3730,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,1 TB,Nước khác,laptop,1800000.0,Intel
3731,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Nước khác,laptop,4800000.0,Intel
3732,Apple,MacBook Air M2,Mới,4-6 tháng,13 - 14.9 inch,Apple M2,8 GB,Onboard,256 GB,Nhật Bản,laptop,22500000.0,Apple
3733,Hãng Khác,Dòng khác,Mới,Hết bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,512 GB,Nước khác,laptop,13500000.0,Intel
3734,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,512 GB,Nước khác,laptop,8500000.0,Intel
3735,Dell,Latitude,Đã sử dụng (qua sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,NVIDIA,256 GB,Nước khác,laptop,1800000.0,Intel
3736,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,AMD,128 GB,Nước khác,laptop,4700000.0,Intel
3737,HP,Pavilion,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i3,4 GB,Onboard,256 GB,Nước khác,laptop,8200000.0,Intel
3738,HP,Pavilion,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,128 GB,Nhật Bản,laptop,6800000.0,Intel
3739,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,3950000.0,Intel
3740,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,512 GB,Nước khác,laptop,2500000.0,Intel
3741,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Mỹ,laptop,9990000.0,Intel
3742,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,16 GB,AMD,512 GB,Nước khác,laptop,13900000.0,Intel
3743,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Nước khác,laptop,1500000.0,Intel
3744,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,512 GB,Mỹ,laptop,32800000.0,Intel
3745,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Nước khác,laptop,2500000.0,Intel
3746,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core 2 Duo,8 GB,Onboard,256 GB,Nước khác,laptop,500000.0,Intel
3747,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,7000000.0,Intel
3748,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Ryzen 5,16 GB,AMD,256 GB,Mỹ,laptop,10590000.0,AMD
3749,Dell,Precision,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Intel Xeon,16 GB,NVIDIA,512 GB,Mỹ,laptop,8900000.0,Intel
3750,Acer,Aspire,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,8 GB,Onboard,128 GB,Nước khác,laptop,2800000.0,Intel
3751,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,512 GB,Nước khác,laptop,6990000.0,Intel
3752,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,512 GB,Mỹ,laptop,11200000.0,Intel
3753,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Ryzen 5,16 GB,Onboard,256 GB,Mỹ,laptop,8900000.0,AMD
3754,Razer,Blade Stealth,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,1 TB,Mỹ,laptop,18500000.0,Intel
3755,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Nước khác,laptop,5500000.0,Intel
3756,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Mỹ,laptop,1550000.0,Intel
3757,Asus,X Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,NVIDIA,128 GB,Đài Loan,laptop,2500000.0,Intel
3758,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,4 GB,NVIDIA,128 GB,Mỹ,laptop,4500000.0,Intel
3759,HP,Pavilion,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,16 GB,Onboard,512 GB,Mỹ,laptop,7790000.0,Intel
3760,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Nhật Bản,laptop,12500000.0,Intel
3761,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Pentium,8 GB,Onboard,256 GB,Việt Nam,laptop,3500000.0,Intel
3762,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,1 TB,Mỹ,laptop,19500000.0,Intel
3763,Apple,MacBook Pro M2,Mới,7-12 tháng,13 - 14.9 inch,Apple M2,8 GB,Onboard,256 GB,Nước khác,laptop,28400000.0,Apple
3764,Apple,MacBook Air,Mới,7-12 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,18600000.0,Intel
3765,Acer,Aspire,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,6900000.0,Intel
3766,Lenovo,ThinkBook,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,5500000.0,Intel
3767,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Nước khác,laptop,13900000.0,Intel
3768,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Intel Celeron,2 GB,Onboard,256 GB,Đài Loan,laptop,850000.0,Intel
3769,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,16 GB,NVIDIA,512 GB,Nước khác,laptop,14500000.0,Intel
3770,Asus,A series,Đã sử dụng (chưa sửa chữa),7-12 tháng,15 - 16.9 inch,Ryzen 7,8 GB,AMD,512 GB,Việt Nam,laptop,8800000.0,AMD
3771,Microsoft,Surface Go,Đã sử dụng (chưa sửa chữa),Còn bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,10800000.0,Intel
3772,Asus,Zenbook Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,> 1 TB,Trung Quốc,laptop,3500000.0,Intel
3773,Dell,Latitude,Đã sử dụng (chưa sửa chữa),2 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Trung Quốc,laptop,6350000.0,Intel
3774,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Nước khác,laptop,2800000.0,Intel
3775,Microsoft,Surface,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Mỹ,laptop,12900000.0,Intel
3776,Lenovo,Legion Y Series,Đã sử dụng (qua sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,16 GB,NVIDIA,640 GB,Việt Nam,laptop,10000000.0,Intel
3777,Razer,Blade Stealth,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Nước khác,laptop,15800000.0,Intel
